row_id,judul,deskripsi,langkah,kategori,language,sumber,judul_raw,langkah_raw,jumlah_langkah,langkah_pertama,quality_flag,ada_di_file_en,source_group_id,data_source,source_dataset,source_row_id,license,created_at,panjang_langkah_rata,english_source_row_ids,english_source_count,english_mapping_type
dec_id_0136,Siapin naskah presentasi,nyiapin apa yang mau diomongin,Buka slide yang udah jadi|Tulis poin yang mau diomongin per slide|Latihan baca sekali|Pangkas yang kepanjangan|Latihan sekali lagi,Komunikasi,id,terjemahan,Siapin naskah presentasi,Buka slide yang udah jadi|Tulis poin yang mau diomongin per slide|Latihan baca sekali|Pangkas yang kepanjangan|Latihan sekali lagi,5,Buka slide yang udah jadi,,0,dgrp_57d20057,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,25.2,136,1,existing_indonesian_translation
dec_id_0137,Kasih masukan,ngasih feedback ke orang lain,Baca atau lihat hasil kerjanya dulu|Tulis 1 hal yang udah bagus|Tulis 1-2 hal yang bisa diperbaiki|Tulis dengan spesifik bukan umum|Sampaikan,Komunikasi,id,terjemahan,Kasih masukan,Baca atau lihat hasil kerjanya dulu|Tulis 1 hal yang udah bagus|Tulis 1-2 hal yang bisa diperbaiki|Tulis dengan spesifik bukan umum|Sampaikan,5,Baca atau lihat hasil kerjanya dulu,,0,dgrp_383b5c7f,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,27.4,137,1,existing_indonesian_translation
dec_id_0138,Minta perpanjangan tenggat,minta tambahan waktu ke dosen atau atasan,Tentuin butuh tambahan berapa lama|Tulis alasannya dengan jujur dan singkat|Tulis rencana kamu nyelesaiinnya|Kirim sebelum tenggatnya lewat|Konfirmasi jawabannya,Komunikasi,id,terjemahan,Minta perpanjangan tenggat,Tentuin butuh tambahan berapa lama|Tulis alasannya dengan jujur dan singkat|Tulis rencana kamu nyelesaiinnya|Kirim sebelum tenggatnya lewat|Konfirmasi jawabannya,5,Tentuin butuh tambahan berapa lama,,0,dgrp_73264bca,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.4,138,1,existing_indonesian_translation
dec_id_0139,Tindak lanjut lamaran,nanyain kabar lamaran yang dikirim,Cek kapan kamu ngirim lamarannya|Cek apakah pantas ditanya sekarang|Tulis pesan singkat dan sopan|Kirim ke kontak yang tepat|Catat tanggalnya,Komunikasi,id,terjemahan,Tindak lanjut lamaran,Cek kapan kamu ngirim lamarannya|Cek apakah pantas ditanya sekarang|Tulis pesan singkat dan sopan|Kirim ke kontak yang tepat|Catat tanggalnya,5,Cek kapan kamu ngirim lamarannya,,0,dgrp_c1469aaa,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,27.4,139,1,existing_indonesian_translation
dec_id_0140,Tanggapi masukan,nanggepin feedback yang diterima,Baca semua masukannya sekali dulu|Tahan diri buat langsung membela|Pisahin mana yang bisa ditindaklanjuti|Balas dengan ucapan terima kasih|Kerjain yang paling gampang dulu,Komunikasi,id,terjemahan,Tanggapi masukan,Baca semua masukannya sekali dulu|Tahan diri buat langsung membela|Pisahin mana yang bisa ditindaklanjuti|Balas dengan ucapan terima kasih|Kerjain yang paling gampang dulu,5,Baca semua masukannya sekali dulu,,0,dgrp_853d9ef8,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,33.4,140,1,existing_indonesian_translation
dec_id_0141,Rencanain besok,nyusun rencana buat besok,Cek kalender besok|Tulis 3 hal terpenting yang harus kelar|Siapin barang yang perlu dibawa|Tentuin jam bangunnya|Tulis satu langkah pertama buat besok pagi,Personal,id,terjemahan,Rencanain besok,Cek kalender besok|Tulis 3 hal terpenting yang harus kelar|Siapin barang yang perlu dibawa|Tentuin jam bangunnya|Tulis satu langkah pertama buat besok pagi,5,Cek kalender besok,,0,dgrp_6dac1df2,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,30.2,141,1,existing_indonesian_translation
dec_id_0142,Rencanain minggu ini,nyusun rencana mingguan,Buka kalender minggu ini|Tulis semua tenggat yang ada|Tandai hari yang udah padat|Sebar kerjaan ke hari yang masih lowong|Sisain satu hari yang ringan,Personal,id,terjemahan,Rencanain minggu ini,Buka kalender minggu ini|Tulis semua tenggat yang ada|Tandai hari yang udah padat|Sebar kerjaan ke hari yang masih lowong|Sisain satu hari yang ringan,5,Buka kalender minggu ini,,0,dgrp_e02ac233,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.2,142,1,existing_indonesian_translation
dec_id_0143,Tentuin target bulanan,nyusun target buat sebulan,Lihat apa yang belum kelar bulan lalu|Tulis 3 target utama bulan ini|Pecah tiap target jadi langkah mingguan|Tentuin cara ngukur berhasilnya|Tulis di tempat yang keliatan,Personal,id,terjemahan,Tentuin target bulanan,Lihat apa yang belum kelar bulan lalu|Tulis 3 target utama bulan ini|Pecah tiap target jadi langkah mingguan|Tentuin cara ngukur berhasilnya|Tulis di tempat yang keliatan,5,Lihat apa yang belum kelar bulan lalu,,0,dgrp_e450ec17,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,33.2,143,1,existing_indonesian_translation
dec_id_0144,Nulis jurnal,nulis catatan harian,Buka buku atau aplikasi jurnal|Tulis 1 hal yang paling nempel hari ini|Tulis gimana perasaan kamu soal itu|Tulis 1 hal yang kamu syukuri|Tutup tanpa dibaca ulang,Personal,id,terjemahan,Nulis jurnal,Buka buku atau aplikasi jurnal|Tulis 1 hal yang paling nempel hari ini|Tulis gimana perasaan kamu soal itu|Tulis 1 hal yang kamu syukuri|Tutup tanpa dibaca ulang,5,Buka buku atau aplikasi jurnal,,0,dgrp_e8245478,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.4,144,1,existing_indonesian_translation
dec_id_0145,Refleksi mingguan,ngeliat balik minggu yang udah lewat,Buka catatan atau kalender minggu ini|Tulis 1 hal yang berjalan baik|Tulis 1 hal yang bisa diperbaiki|Tulis 1 pelajaran yang diambil|Tentuin 1 hal buat dicoba minggu depan,Personal,id,terjemahan,Refleksi mingguan,Buka catatan atau kalender minggu ini|Tulis 1 hal yang berjalan baik|Tulis 1 hal yang bisa diperbaiki|Tulis 1 pelajaran yang diambil|Tentuin 1 hal buat dicoba minggu depan,5,Buka catatan atau kalender minggu ini,,0,dgrp_a738597c,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,33.4,145,1,existing_indonesian_translation
dec_id_0146,Rencanain proyek pribadi,nyusun rencana proyek sendiri,Tulis hasil akhir yang kamu mau|Pecah jadi 3-5 tahapan|Tentuin langkah pertama yang paling kecil|Kasih target waktu yang longgar|Kerjain langkah pertama sekarang,Personal,id,terjemahan,Rencanain proyek pribadi,Tulis hasil akhir yang kamu mau|Pecah jadi 3-5 tahapan|Tentuin langkah pertama yang paling kecil|Kasih target waktu yang longgar|Kerjain langkah pertama sekarang,5,Tulis hasil akhir yang kamu mau,,0,dgrp_7480034c,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.4,146,1,existing_indonesian_translation
dec_id_0147,Mulai kebiasaan baru,bikin kebiasaan baru yang nempel,Pilih satu kebiasaan aja dulu|Bikin versi paling kecilnya misalnya 2 menit|Tempelin ke kebiasaan yang udah ada|Catat tiap kali berhasil|Evaluasi setelah seminggu,Personal,id,terjemahan,Mulai kebiasaan baru,Pilih satu kebiasaan aja dulu|Bikin versi paling kecilnya misalnya 2 menit|Tempelin ke kebiasaan yang udah ada|Catat tiap kali berhasil|Evaluasi setelah seminggu,5,Pilih satu kebiasaan aja dulu,,0,dgrp_a5357bf1,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.4,147,1,existing_indonesian_translation
dec_id_0148,Baca buku,baca buku yang udah lama ditunda,Ambil bukunya dan taruh di tempat yang keliatan|Baca 2 halaman aja dulu|Tandai sampai mana kamu baca|Tentuin kapan mau lanjut|Lanjut besok di jam yang sama,Personal,id,terjemahan,Baca buku,Ambil bukunya dan taruh di tempat yang keliatan|Baca 2 halaman aja dulu|Tandai sampai mana kamu baca|Tentuin kapan mau lanjut|Lanjut besok di jam yang sama,5,Ambil bukunya dan taruh di tempat yang keliatan,,0,dgrp_9f370975,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,30.2,148,1,existing_indonesian_translation
dec_id_0149,Belajar skill baru,mulai belajar keterampilan baru,Tentuin skill apa dan buat apa|Cari 1 sumber belajar yang bagus|Sisihkan 20 menit buat mulai|Praktekin hal paling dasar|Jadwalin sesi berikutnya,Personal,id,terjemahan,Belajar skill baru,Tentuin skill apa dan buat apa|Cari 1 sumber belajar yang bagus|Sisihkan 20 menit buat mulai|Praktekin hal paling dasar|Jadwalin sesi berikutnya,5,Tentuin skill apa dan buat apa,,0,dgrp_ec125e99,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,28.0,149,1,existing_indonesian_translation
dec_id_0150,Latihan bahasa,latihan bahasa asing,Buka aplikasi atau materi latihan|Latihan 10 menit aja dulu|Fokus ke satu keterampilan misalnya kosakata|Catat kata baru yang dipelajari|Ulangi besok,Personal,id,terjemahan,Latihan bahasa,Buka aplikasi atau materi latihan|Latihan 10 menit aja dulu|Fokus ke satu keterampilan misalnya kosakata|Catat kata baru yang dipelajari|Ulangi besok,5,Buka aplikasi atau materi latihan,,0,dgrp_3b81602f,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.0,150,1,existing_indonesian_translation
dec_id_0151,Rencanain olahraga seminggu,nyusun jadwal olahraga,Tentuin berapa kali seminggu yang realistis|Pilih jenis olahraganya|Taruh di hari dan jam yang spesifik|Siapin baju dan alatnya|Pasang pengingat,Personal,id,terjemahan,Rencanain olahraga seminggu,Tentuin berapa kali seminggu yang realistis|Pilih jenis olahraganya|Taruh di hari dan jam yang spesifik|Siapin baju dan alatnya|Pasang pengingat,5,Tentuin berapa kali seminggu yang realistis,,0,dgrp_747e7e97,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,28.0,151,1,existing_indonesian_translation
dec_id_0152,Siapin tidur,nyiapin diri buat tidur lebih baik,Tentuin jam tidur yang mau dituju|Matiin layar 30 menit sebelumnya|Siapin baju dan kebutuhan besok|Redupkan lampu|Lakuin hal tenang sampai ngantuk,Personal,id,terjemahan,Siapin tidur,Tentuin jam tidur yang mau dituju|Matiin layar 30 menit sebelumnya|Siapin baju dan kebutuhan besok|Redupkan lampu|Lakuin hal tenang sampai ngantuk,5,Tentuin jam tidur yang mau dituju,,0,dgrp_4cfa5a26,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,28.4,152,1,existing_indonesian_translation
dec_id_0153,Rencanain pagi,nyusun rutinitas pagi,Tentuin jam bangun yang realistis|Tulis 3 hal yang mau dilakuin tiap pagi|Siapin barangnya dari malam|Pasang alarm|Coba jalanin besok,Personal,id,terjemahan,Rencanain pagi,Tentuin jam bangun yang realistis|Tulis 3 hal yang mau dilakuin tiap pagi|Siapin barangnya dari malam|Pasang alarm|Coba jalanin besok,5,Tentuin jam bangun yang realistis,,0,dgrp_6bbf2843,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,25.8,153,1,existing_indonesian_translation
dec_id_0154,Bersihin HP,beresin isi HP,Hapus aplikasi yang nggak dipakai|Rapikan aplikasi di layar utama|Hapus foto dan file yang nggak perlu|Bersihin notifikasi yang numpuk|Restart HP-nya,Personal,id,terjemahan,Bersihin HP,Hapus aplikasi yang nggak dipakai|Rapikan aplikasi di layar utama|Hapus foto dan file yang nggak perlu|Bersihin notifikasi yang numpuk|Restart HP-nya,5,Hapus aplikasi yang nggak dipakai,,0,dgrp_3efa4185,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.0,154,1,existing_indonesian_translation
dec_id_0155,Rapikan bookmark,beresin bookmark browser,Buka daftar bookmark|Hapus tautan yang udah mati atau nggak relevan|Buat folder per kategori|Pindahin bookmark ke foldernya|Sisain yang sering dipakai di bar atas,Personal,id,terjemahan,Rapikan bookmark,Buka daftar bookmark|Hapus tautan yang udah mati atau nggak relevan|Buat folder per kategori|Pindahin bookmark ke foldernya|Sisain yang sering dipakai di bar atas,5,Buka daftar bookmark,,0,dgrp_e6b750d7,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.6,155,1,existing_indonesian_translation
dec_id_0156,Bersihin email,beresin kotak masuk email,Hapus email promosi yang menumpuk|Berhenti langganan newsletter yang nggak dibaca|Arsipkan email lama yang udah selesai|Buat folder buat yang penting|Sisain inbox seringkas mungkin,Personal,id,terjemahan,Bersihin email,Hapus email promosi yang menumpuk|Berhenti langganan newsletter yang nggak dibaca|Arsipkan email lama yang udah selesai|Buat folder buat yang penting|Sisain inbox seringkas mungkin,5,Hapus email promosi yang menumpuk,,0,dgrp_687daa5c,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,35.2,156,1,existing_indonesian_translation
dec_id_0157,Rencanain keuangan,nyusun rencana keuangan pribadi,Cek pemasukan dan pengeluaran bulan lalu|Tandai pengeluaran yang bisa dikurangi|Tentuin target menabung yang realistis|Pisahin rekening kalau perlu|Cek ulang tiap akhir bulan,Personal,id,terjemahan,Rencanain keuangan,Cek pemasukan dan pengeluaran bulan lalu|Tandai pengeluaran yang bisa dikurangi|Tentuin target menabung yang realistis|Pisahin rekening kalau perlu|Cek ulang tiap akhir bulan,5,Cek pemasukan dan pengeluaran bulan lalu,,0,dgrp_467298f2,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,34.0,157,1,existing_indonesian_translation
dec_id_0158,Rencanain akhir pekan,nyusun rencana buat weekend,Tentuin 1 hal yang wajib kelar|Tentuin 1 hal yang bikin senang|Sisain waktu buat istirahat|Cek nggak kepadatan|Siapin yang perlu disiapin dari sekarang,Personal,id,terjemahan,Rencanain akhir pekan,Tentuin 1 hal yang wajib kelar|Tentuin 1 hal yang bikin senang|Sisain waktu buat istirahat|Cek nggak kepadatan|Siapin yang perlu disiapin dari sekarang,5,Tentuin 1 hal yang wajib kelar,,0,dgrp_ed43239e,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.4,158,1,existing_indonesian_translation
dec_id_0159,Rapikan catatan,beresin catatan yang berserakan,Kumpulin catatan dari berbagai tempat|Pisahin per topik|Pindahin ke satu aplikasi atau buku|Buang catatan yang udah nggak relevan|Tentuin di mana nulis catatan berikutnya,Personal,id,terjemahan,Rapikan catatan,Kumpulin catatan dari berbagai tempat|Pisahin per topik|Pindahin ke satu aplikasi atau buku|Buang catatan yang udah nggak relevan|Tentuin di mana nulis catatan berikutnya,5,Kumpulin catatan dari berbagai tempat,,0,dgrp_babc03b9,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,33.2,159,1,existing_indonesian_translation
dec_id_0160,Tata ruang kerja,nyiapin tempat kerja yang nyaman,Singkirin barang yang nggak dipakai dari meja|Atur posisi laptop dan kursi|Siapin alat yang sering dipakai|Atur pencahayaannya|Taruh air minum di dekat situ,Personal,id,terjemahan,Tata ruang kerja,Singkirin barang yang nggak dipakai dari meja|Atur posisi laptop dan kursi|Siapin alat yang sering dipakai|Atur pencahayaannya|Taruh air minum di dekat situ,5,Singkirin barang yang nggak dipakai dari meja,,0,dgrp_0554c3bd,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,30.4,160,1,existing_indonesian_translation
dec_id_0161,Siapin baju,nyiapin baju buat besok,Cek agenda besok|Pilih baju yang sesuai|Cek bersih dan nggak kusut|Siapin sepatu dan aksesorisnya|Taruh di tempat yang keliatan,Personal,id,terjemahan,Siapin baju,Cek agenda besok|Pilih baju yang sesuai|Cek bersih dan nggak kusut|Siapin sepatu dan aksesorisnya|Taruh di tempat yang keliatan,5,Cek agenda besok,,0,dgrp_8e02d8aa,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,24.6,161,1,existing_indonesian_translation
dec_id_0162,Siapin tas,nyiapin tas buat besok,Cek agenda dan kebutuhan besok|Masukin dokumen atau laptop|Masukin alat tulis dan botol minum|Cek dompet dan kunci|Taruh tas di dekat pintu,Personal,id,terjemahan,Siapin tas,Cek agenda dan kebutuhan besok|Masukin dokumen atau laptop|Masukin alat tulis dan botol minum|Cek dompet dan kunci|Taruh tas di dekat pintu,5,Cek agenda dan kebutuhan besok,,0,dgrp_4d848957,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,27.0,162,1,existing_indonesian_translation
dec_id_0163,Ambil keputusan,mutusin sesuatu yang tertunda,Tulis pilihan yang ada|Tulis plus minus tiap pilihan|Tentuin apa yang paling penting buat kamu|Pilih satu|Tulis langkah pertama dari pilihan itu,Personal,id,terjemahan,Ambil keputusan,Tulis pilihan yang ada|Tulis plus minus tiap pilihan|Tentuin apa yang paling penting buat kamu|Pilih satu|Tulis langkah pertama dari pilihan itu,5,Tulis pilihan yang ada,,0,dgrp_23a00e71,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,28.0,163,1,existing_indonesian_translation
dec_id_0164,Istirahat sebentar,ambil jeda pendek di tengah kerjaan,Berhenti dari yang lagi dikerjain|Berdiri dan jauhin layar|Minum air|Gerakin badan sebentar|Balik lagi setelah 5 menit,Perawatan diri,id,terjemahan,Istirahat sebentar,Berhenti dari yang lagi dikerjain|Berdiri dan jauhin layar|Minum air|Gerakin badan sebentar|Balik lagi setelah 5 menit,5,Berhenti dari yang lagi dikerjain,,0,dgrp_ebf51f1d,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,22.8,164,1,existing_indonesian_translation
dec_id_0165,Tenangin diri setelah kewalahan,recovery setelah kerasa overwhelmed,Berhenti dulu dari semua tugas|Tarik napas pelan beberapa kali|Minum air|Tulis 1 hal aja yang paling mendesak|Kerjain versi paling kecil dari hal itu,Perawatan diri,id,terjemahan,Tenangin diri setelah kewalahan,Berhenti dulu dari semua tugas|Tarik napas pelan beberapa kali|Minum air|Tulis 1 hal aja yang paling mendesak|Kerjain versi paling kecil dari hal itu,5,Berhenti dulu dari semua tugas,,0,dgrp_1ffbd694,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.0,165,1,existing_indonesian_translation
dec_id_0166,Mulai rutinitas pagi,ngejalanin rutinitas pagi,Bangun dan duduk dulu sebentar|Minum air putih|Cuci muka atau mandi|Makan sesuatu walau sedikit|Lihat rencana hari ini,Perawatan diri,id,terjemahan,Mulai rutinitas pagi,Bangun dan duduk dulu sebentar|Minum air putih|Cuci muka atau mandi|Makan sesuatu walau sedikit|Lihat rencana hari ini,5,Bangun dan duduk dulu sebentar,,0,dgrp_6c1cb298,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,22.8,166,1,existing_indonesian_translation
dec_id_0167,Siapin diri buat kelas,nyiapin diri sebelum kelas,Cek jadwal dan ruangannya|Siapin catatan dan alat tulis|Baca sekilas materi yang mau dibahas|Siapin minum|Berangkat lebih awal,Perawatan diri,id,terjemahan,Siapin diri buat kelas,Cek jadwal dan ruangannya|Siapin catatan dan alat tulis|Baca sekilas materi yang mau dibahas|Siapin minum|Berangkat lebih awal,5,Cek jadwal dan ruangannya,,0,dgrp_ea2a298a,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,24.4,167,1,existing_indonesian_translation
dec_id_0168,Siapin diri buat kerja,nyiapin diri sebelum mulai kerja,Lihat kalender hari ini|Tulis 3 hal terpenting|Siapin meja kerja|Siapin minum|Mulai dari yang pertama,Perawatan diri,id,terjemahan,Siapin diri buat kerja,Lihat kalender hari ini|Tulis 3 hal terpenting|Siapin meja kerja|Siapin minum|Mulai dari yang pertama,5,Lihat kalender hari ini,,0,dgrp_ea2a298a,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,19.4,168,1,existing_indonesian_translation
dec_id_0169,Jalan kaki,jalan santai sebentar,Pakai sepatu|Keluar tanpa mikirin jauhnya|Jalan 10 menit ke satu arah|Balik lagi|Minum air setelah sampai,Perawatan diri,id,terjemahan,Jalan kaki,Pakai sepatu|Keluar tanpa mikirin jauhnya|Jalan 10 menit ke satu arah|Balik lagi|Minum air setelah sampai,5,Pakai sepatu,,0,dgrp_3b1b87d8,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,20.2,169,1,existing_indonesian_translation
dec_id_0170,Peregangan,stretching biar badan nggak kaku,Berdiri dari kursi|Putar bahu dan leher pelan|Regangin punggung dan pinggang|Regangin kaki|Tarik napas dalam beberapa kali,Perawatan diri,id,terjemahan,Peregangan,Berdiri dari kursi|Putar bahu dan leher pelan|Regangin punggung dan pinggang|Regangin kaki|Tarik napas dalam beberapa kali,5,Berdiri dari kursi,,0,dgrp_7a5efbe6,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,23.6,170,1,existing_indonesian_translation
dec_id_0171,Siapin camilan sehat,nyiapin makanan ringan yang sehat,Cek apa yang ada di dapur|Pilih yang paling gampang disiapin|Siapin secukupnya|Makan pelan-pelan|Beresin bekasnya,Perawatan diri,id,terjemahan,Siapin camilan sehat,Cek apa yang ada di dapur|Pilih yang paling gampang disiapin|Siapin secukupnya|Makan pelan-pelan|Beresin bekasnya,5,Cek apa yang ada di dapur,,0,dgrp_25574524,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,21.8,171,1,existing_indonesian_translation
dec_id_0172,Minum air,mastiin cukup minum,Ambil gelas atau botol|Isi air|Minum sampai habis|Isi lagi dan taruh di dekat kamu|Pasang pengingat kalau sering lupa,Perawatan diri,id,terjemahan,Minum air,Ambil gelas atau botol|Isi air|Minum sampai habis|Isi lagi dan taruh di dekat kamu|Pasang pengingat kalau sering lupa,5,Ambil gelas atau botol,,0,dgrp_f0200a16,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,22.6,172,1,existing_indonesian_translation
dec_id_0173,Siapin olahraga,nyiapin diri buat olahraga,Tentuin mau olahraga apa|Siapin baju dan sepatunya|Siapin air minum|Pemanasan sebentar|Mulai dengan intensitas ringan,Perawatan diri,id,terjemahan,Siapin olahraga,Tentuin mau olahraga apa|Siapin baju dan sepatunya|Siapin air minum|Pemanasan sebentar|Mulai dengan intensitas ringan,5,Tentuin mau olahraga apa,,0,dgrp_bf594791,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,22.6,173,1,existing_indonesian_translation
dec_id_0174,Tenangin diri sebelum tidur,nyiapin diri biar gampang tidur,Matiin layar dan notifikasi|Redupkan lampu|Beresin hal kecil yang bikin kepikiran|Lakuin hal tenang misalnya baca|Naik ke tempat tidur di jam yang sama,Perawatan diri,id,terjemahan,Tenangin diri sebelum tidur,Matiin layar dan notifikasi|Redupkan lampu|Beresin hal kecil yang bikin kepikiran|Lakuin hal tenang misalnya baca|Naik ke tempat tidur di jam yang sama,5,Matiin layar dan notifikasi,,0,dgrp_ca5f5f9a,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,29.4,"174,179",2,existing_indonesian_translation|semantic_duplicate_existing_indonesian
dec_id_0175,Siapin diri buat janji temu,nyiapin diri sebelum janji penting,Cek waktu dan lokasinya|Siapin dokumen yang perlu dibawa|Siapin pertanyaan yang mau ditanyain|Perkirakan waktu perjalanan|Berangkat lebih awal,Perawatan diri,id,terjemahan,Siapin diri buat janji temu,Cek waktu dan lokasinya|Siapin dokumen yang perlu dibawa|Siapin pertanyaan yang mau ditanyain|Perkirakan waktu perjalanan|Berangkat lebih awal,5,Cek waktu dan lokasinya,,0,dgrp_3be9917e,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,27.6,"175,180",2,existing_indonesian_translation|semantic_duplicate_existing_indonesian
dec_id_0176,Bikin ruang yang tenang,nyiapin tempat yang bikin tenang,Singkirin barang yang berantakan dari pandangan|Atur pencahayaan yang nyaman|Matiin suara yang ganggu|Siapin sesuatu yang bikin nyaman misalnya minuman hangat|Duduk sebentar di situ,Perawatan diri,id,terjemahan,Bikin ruang yang tenang,Singkirin barang yang berantakan dari pandangan|Atur pencahayaan yang nyaman|Matiin suara yang ganggu|Siapin sesuatu yang bikin nyaman misalnya minuman hangat|Duduk sebentar di situ,5,Singkirin barang yang berantakan dari pandangan,,0,dgrp_5ff3dd42,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,35.4,"176,181",2,existing_indonesian_translation|semantic_duplicate_existing_indonesian
dec_id_0177,Mulai lagi setelah nunda,mulai tugas yang udah lama ditunda,Buka file atau bahan tugasnya|Baca bagian terakhir yang kamu kerjain|Kerjain 5 menit aja tanpa target|Berhenti kalau memang mau berhenti|Catat sampai mana kamu tadi,Perawatan diri,id,terjemahan,Mulai lagi setelah nunda,Buka file atau bahan tugasnya|Baca bagian terakhir yang kamu kerjain|Kerjain 5 menit aja tanpa target|Berhenti kalau memang mau berhenti|Catat sampai mana kamu tadi,5,Buka file atau bahan tugasnya,,0,dgrp_d3605ae8,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,32.0,"177,182",2,existing_indonesian_translation|semantic_duplicate_existing_indonesian
dec_id_0178,Bangkit setelah hari yang kelewat,balik jalan setelah sehari terlewat,Jangan hitung ulang yang kemarin|Lihat apa yang paling mendesak sekarang|Pilih 1 hal aja buat hari ini|Kerjain versi paling kecilnya|Tutup hari tanpa nyalahin diri,Perawatan diri,id,terjemahan,Bangkit setelah hari yang kelewat,Jangan hitung ulang yang kemarin|Lihat apa yang paling mendesak sekarang|Pilih 1 hal aja buat hari ini|Kerjain versi paling kecilnya|Tutup hari tanpa nyalahin diri,5,Jangan hitung ulang yang kemarin,,0,dgrp_0c1b6a1d,original,task_decomposition_en.csv (translated),,unknown (project-internal),2026-08-12,31.8,"178,183",2,existing_indonesian_translation|semantic_duplicate_existing_indonesian
dec_id_0179,Quiz,latihan soal sebelum quiz,Buka catatan materi yang mau di-quiz|Sorot rumus atau poin yang paling sering keluar|Kerjain 5 soal paling gampang dulu|Cek jawaban pakai kunci|Ulang soal yang salah aja,Akademik,id,kurasi,Quiz,Buka catatan materi yang mau di-quiz|Sorot rumus atau poin yang paling sering keluar|Kerjain 5 soal paling gampang dulu|Cek jawaban pakai kunci|Ulang soal yang salah aja,5,Buka catatan materi yang mau di-quiz,,1,dgrp_0e3e4835,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,33.0,184,1,exact_existing_indonesian_pattern
dec_id_0180,Ulangan harian,belajar buat ulangan besok,Buka materi bab yang diujiin|Baca ringkasan atau rangkuman dulu|Kerjain contoh soal 3 nomor|Tandai bagian yang masih bingung|Ulang bagian itu sekali lagi,Akademik,id,kurasi,Ulangan harian,Buka materi bab yang diujiin|Baca ringkasan atau rangkuman dulu|Kerjain contoh soal 3 nomor|Tandai bagian yang masih bingung|Ulang bagian itu sekali lagi,5,Buka materi bab yang diujiin,,1,dgrp_e92f742e,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,29.8,185,1,exact_existing_indonesian_pattern
dec_id_0181,Latihan soal,ngerjain soal latihan,Siapin buku dan alat tulis di meja|Kerjain nomor 1 aja dulu|Lanjut sampai nomor 5|Cek jawaban|Ulang yang salah,Akademik,id,kurasi,Latihan soal,Siapin buku dan alat tulis di meja|Kerjain nomor 1 aja dulu|Lanjut sampai nomor 5|Cek jawaban|Ulang yang salah,5,Siapin buku dan alat tulis di meja,,1,dgrp_a2355a96,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,21.2,186,1,exact_existing_indonesian_pattern
