row_id,task_en,tugas,tugas_raw,task_en_raw,jatuh_tempo_hari,ada_tenggat,tenggat_hari,durasi_jam,durasi_menit,tingkat_kepentingan_1_10,notes_en,catatan,quality_flag,label_review_needed,source_group_id,data_source,source_dataset,source_row_id,upstream_match,label_provenance,license,created_at
dur_0324,call my cousins,telepon sepupu,telepon sepupu,call my cousins,3.0,1,3.0,0.25,15.0,7,,,,0,grp_72d63cab39,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0325,plan trip to guadalajara,rencanakan trip ke guadalajara,rencanakan trip ke guadalajara,plan trip to guadalajara,-1.0,0,,0.5,30.0,2,,,,0,grp_8dd8372a0d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0326,break up with my boyfriend,putus dengan pacar,putus dengan pacar,break up with my boyfriend,5.0,1,5.0,0.6,36.0,7,,,,0,grp_b5c0fa7b4d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0327,return clothes to ex,kembalikan baju ke mantan,kembalikan baju ke mantan,return clothes to ex,20.0,1,20.0,0.5,30.0,7,,,,0,grp_22c5aec2de,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0328,retake id photo,foto ulang untuk KTP,foto ulang untuk KTP,retake id photo,30.0,1,30.0,1.0,60.0,6,,,,0,grp_d4a214e87f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0329,feed my dog,beri makan anjing,beri makan anjing,feed my dog,0.0,1,0.0,0.2,12.0,10,,,,0,grp_d06a6f15c2,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0330,feed my cat,beri makan kucing,beri makan kucing,feed my cat,0.0,1,0.0,0.2,12.0,10,,,,0,grp_804b6c6d57,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0331,walk my dog,jalan-jalan dengan anjing,jalan-jalan dengan anjing,walk my dog,0.0,1,0.0,0.5,30.0,10,,,,0,grp_2ce12005ee,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0332,play with my dog,main dengan anjing,main dengan anjing,play with my dog,0.0,1,0.0,0.5,30.0,5,,,,0,grp_b6a0684bab,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0333,walk my cat,jalan-jalan dengan kucing,jalan-jalan dengan kucing,walk my cat,0.0,1,0.0,0.3,18.0,5,,,,0,grp_8d34406fc5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0334,feed my fish,beri makan ikan,beri makan ikan,feed my fish,0.0,1,0.0,0.2,12.0,10,,,,0,grp_a78debfe9d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0335,pay rent,bayar sewa,bayar sewa,pay rent,14.0,1,14.0,0.1,6.0,10,,,,0,grp_c1bfd23300,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0336,delete minecraft,hapus game minecraft,hapus game minecraft,delete minecraft,-1.0,0,,0.1,6.0,1,,,,0,grp_5a6ebb3c32,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0337,replace phone screen,ganti layar HP,ganti layar HP,replace phone screen,50.0,1,50.0,0.2,12.0,6,,,,0,grp_c53f696b4e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0338,sell clothes,jual baju,jual baju,sell clothes,-1.0,0,,0.6,36.0,3,,,,0,grp_a20c849032,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0339,plan spring course schedule,rencanakan jadwal mata kuliah semester depan,rencanakan jadwal mata kuliah semester depan,plan spring course schedule,70.0,1,70.0,2.0,120.0,9,,,,0,grp_0b76ff37f9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0340,buy a new waterbottle,beli botol minum baru,beli botol minum baru,buy a new waterbottle,7.0,1,7.0,0.2,12.0,4,,,,0,grp_bdc41a8e87,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0341,close certificate of deposit account,tutup rekening deposito,tutup rekening deposito,close certificate of deposit account,4.0,1,4.0,0.25,15.0,10,,,,0,grp_e331e1f3df,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0342,buy a portable charger,beli powerbank,beli powerbank,buy a portable charger,16.0,1,16.0,0.2,12.0,4,,,,0,grp_7eb52a6b5d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0343,knit a scarf,merajut syal,merajut syal,knit a scarf,-1.0,0,,1.0,60.0,1,,,,0,grp_e6cae9ee99,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0344,buy an electric guitar,beli gitar listrik,beli gitar listrik,buy an electric guitar,-1.0,0,,1.5,90.0,2,,,,0,grp_94aa75f6eb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0345,pay electricity bill,bayar tagihan listrik,bayar tagihan listrik,pay electricity bill,18.0,1,18.0,0.1,6.0,10,,,,0,grp_f50d6ab233,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0346,pay wifi bill,bayar tagihan wifi,bayar tagihan wifi,pay wifi bill,18.0,1,18.0,0.1,6.0,10,,,,0,grp_2fe7b973b6,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0347,buy denzel curry tickets,beli tiket konser denzel curry,beli tiket konser denzel curry,buy denzel curry tickets,20.0,1,20.0,0.2,12.0,6,,,,0,grp_52875f3a86,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0348,buy birthday gift for dad,beli hadiah ulang tahun untuk ayah,beli hadiah ulang tahun untuk ayah,buy birthday gift for dad,37.0,1,37.0,1.0,60.0,10,,,,0,grp_1a19afecd3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0349,reply to sally about fall break plans,balas sally soal rencana fall break,balas sally soal rencana fall break,reply to sally about fall break plans,2.0,1,2.0,0.2,12.0,8,,,,0,grp_2a91325127,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0350,make solo day plans for fall break,buat rencana jalan-jalan sendiri saat fall break,buat rencana jalan-jalan sendiri saat fall break,make solo day plans for fall break,15.0,1,15.0,2.0,120.0,5,,,,0,grp_a126b28a44,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0351,practice drums,latihan drum,latihan drum,practice drums,-1.0,0,,1.5,90.0,3,,,,0,grp_3c07422404,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0352,retape posters to the wall,tempel ulang poster di dinding,tempel ulang poster di dinding,retape posters to the wall,18.0,1,18.0,0.3,18.0,3,,,,0,grp_5c8c26f9b4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0353,buy new perfume,beli parfum baru,beli parfum baru,buy new perfume,20.0,1,20.0,0.2,12.0,3,,,,0,grp_b96918a08a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0354,buy a new phone case,beli casing HP baru,beli casing HP baru,buy a new phone case,80.0,1,80.0,0.2,12.0,4,,,,0,grp_501aab699e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0355,charge toothbrush,cas sikat gigi elektrik,cas sikat gigi elektrik,charge toothbrush,3.0,1,3.0,0.08,4.8,4,,,,0,grp_367a3dc796,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0356,change camera battery,ganti baterai kamera,ganti baterai kamera,change camera battery,15.0,1,15.0,0.1,6.0,4,,,,0,grp_4724f9ba42,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0357,change the mirror light batteries,ganti baterai lampu cermin,ganti baterai lampu cermin,change the mirror light batteries,-1.0,0,,0.1,6.0,2,,,,0,grp_b6f375772a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0358,charge the portable charger,cas powerbank,cas powerbank,charge the portable charger,8.0,1,8.0,0.1,6.0,6,,,,0,grp_4ca548f6d5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0359,assemble new desk,merakit meja baru,merakit meja baru,assemble new desk,20.0,1,20.0,0.5,30.0,7,,,,0,grp_78b307932e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0360,buy a house plant,beli tanaman hias,beli tanaman hias,buy a house plant,-1.0,0,,0.75,45.0,1,,,,0,grp_9175142d93,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0361,wipe down desk,lap meja,lap meja,wipe down desk,4.0,1,4.0,0.2,12.0,4,,,,0,grp_2d9b9f5a4d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0362,text sophia back,balas chat sophia,balas chat sophia,text sophia back,2.0,1,2.0,0.1,6.0,6,,,,0,grp_34baca9e74,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0363,get my resuable bag back from jaden,ambil kembali tas reusable dari jaden,ambil kembali tas reusable dari jaden,get my resuable bag back from jaden,80.0,1,80.0,0.5,30.0,4,,,,0,grp_9a203fc454,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0364,buy flowers for mom,beli bunga untuk ibu,beli bunga untuk ibu,buy flowers for mom,23.0,1,23.0,0.5,30.0,8,,,,0,grp_3f7a4d0b06,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0365,buy nirvana poster,beli poster nirvana,beli poster nirvana,buy nirvana poster,-1.0,0,,0.4,24.0,1,,,,0,grp_7cc89e20b0,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0366,sign up for presentation time slot,daftar slot waktu presentasi,daftar slot waktu presentasi,sign up for presentation time slot,2.0,1,2.0,0.1,6.0,10,,,,0,grp_4159a527c3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0367,ship out sally's comforter,kirim selimut milik sally,kirim selimut milik sally,ship out sally's comforter,40.0,1,40.0,0.5,30.0,6,,,,0,grp_0a88f0ea90,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0368,delete unused apps,hapus aplikasi yang tidak dipakai,hapus aplikasi yang tidak dipakai,delete unused apps,-1.0,0,,1.0,60.0,1,,,,0,grp_d4c00a3466,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0369,write a song in garageband,tulis lagu di garageband,tulis lagu di garageband,write a song in garageband,-1.0,0,,2.0,120.0,1,,,,0,grp_f3940e20ba,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0370,text eunice back,balas chat eunice,balas chat eunice,text eunice back,3.0,1,3.0,0.1,6.0,3,,,,0,grp_c756c39902,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0371,plan family bonding,rencanakan acara kumpul keluarga,rencanakan acara kumpul keluarga,plan family bonding,15.0,1,15.0,0.5,30.0,2,,,,0,grp_e9314c043a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0372,go for a run,lari pagi/sore,lari pagi/sore,go for a run,-1.0,0,,1.0,60.0,2,,,,0,grp_675d095255,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0373,buy new eyeliner,beli eyeliner baru,beli eyeliner baru,buy new eyeliner,30.0,1,30.0,0.1,6.0,3,,,,0,grp_c919139f41,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0374,buy new hair ties,beli ikat rambut baru,beli ikat rambut baru,buy new hair ties,24.0,1,24.0,0.1,6.0,3,,,,0,grp_c30b2dcc96,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0375,clean laptop keyboard,bersihkan keyboard laptop,bersihkan keyboard laptop,clean laptop keyboard,14.0,1,14.0,0.15,9.0,3,,,,0,grp_b2d73147f8,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0376,clean laptop screen,bersihkan layar laptop,bersihkan layar laptop,clean laptop screen,14.0,1,14.0,0.15,9.0,3,,,,0,grp_031546fd02,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0377,fold clothes,lipat baju,lipat baju,fold clothes,2.0,1,2.0,0.4,24.0,7,,,label_bentrok_teks_sama,0,grp_c62c2a0170,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0378,fold towels,lipat handuk,lipat handuk,fold towels,2.0,1,2.0,0.3,18.0,7,,,,0,grp_0c097a677b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0379,freeze leftovers,bekukan makanan sisa,bekukan makanan sisa,freeze leftovers,0.0,1,0.0,0.2,12.0,7,,,,0,grp_feaec6455a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0380,buy paper towels,beli tisu dapur,beli tisu dapur,buy paper towels,0.0,1,0.0,0.5,30.0,8,,,,0,grp_09a5c34449,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0381,bake banana bread,memanggang banana bread,memanggang banana bread,bake banana bread,-1.0,0,,1.5,90.0,1,,,,0,grp_878691bd83,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0382,make curry for the potluck,masak kari untuk acara potluck,masak kari untuk acara potluck,make curry for the potluck,4.0,1,4.0,2.0,120.0,7,,,,0,grp_857900baec,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0383,cook rice,masak nasi,masak nasi,cook rice,4.0,1,4.0,0.65,39.0,7,,,,0,grp_91d2afad1c,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0384,vacuum the dining room,vacuum ruang makan,vacuum ruang makan,vacuum the dining room,4.0,1,4.0,0.25,15.0,6,,,,0,grp_16b2e3a72a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0385,clean my jewelry,bersihkan perhiasan,bersihkan perhiasan,clean my jewelry,6.0,1,6.0,0.3,18.0,4,,,,0,grp_86fcc97f25,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0386,do the new york times crossword,isi teka-teki silang new york times,isi teka-teki silang new york times,do the new york times crossword,0.0,1,0.0,0.07,4.2,8,,,,0,grp_88d032603b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0387,do the new york times sudoku,isi sudoku new york times,isi sudoku new york times,do the new york times sudoku,0.0,1,0.0,0.03,1.8,8,,,durasi<2menit,0,grp_2e439a5f5d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0388,play the linkedin games,main game linkedin,main game linkedin,play the linkedin games,0.0,1,0.0,0.16,9.6,8,,,,0,grp_a26aec0fb3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0389,get suit tailored,jahitkan jas,jahitkan jas,get suit tailored,17.0,1,17.0,0.5,30.0,6,,,,0,grp_c97a6b9e03,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0390,buy christmas presents for family,beli hadiah natal untuk keluarga,beli hadiah natal untuk keluarga,buy christmas presents for family,65.0,1,65.0,2.0,120.0,9,,,,0,grp_1ce91f13fd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0391,go to the symphony,menonton konser simfoni,menonton konser simfoni,go to the symphony,-1.0,0,,3.0,180.0,2,,,,0,grp_ce0e6069f1,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0392,finish dynamics homework,selesaikan PR dinamika,selesaikan PR dinamika,finish dynamics homework,5.0,1,5.0,7.0,420.0,10,,,durasi>300menit,0,grp_32f70817bd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0393,submit project 2 draft,kumpulkan draf project 2,kumpulkan draf project 2,submit project 2 draft,4.0,1,4.0,8.0,480.0,10,,,durasi>300menit,0,grp_dd7bd05209,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0394,outline essay conclusion,buat kerangka kesimpulan esai,buat kerangka kesimpulan esai,outline essay conclusion,8.0,1,8.0,2.0,120.0,8,,,,0,grp_17178c336f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0395,start literature review notes,mulai catatan tinjauan literatur,mulai catatan tinjauan literatur,start literature review notes,2.0,1,2.0,1.5,90.0,8,,,,0,grp_d67a1647d7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0396,upload slides for presentation,unggah slide presentasi,unggah slide presentasi,upload slides for presentation,8.0,1,8.0,0.2,12.0,10,,,,0,grp_e77ecdc55d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0397,organize research citations,rapikan sitasi riset,rapikan sitasi riset,organize research citations,7.0,1,7.0,0.25,15.0,7,,,,0,grp_98c7d7c845,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0398,schedule lab time,atur jadwal waktu praktikum,atur jadwal waktu praktikum,schedule lab time,10.0,1,10.0,0.15,9.0,8,,,,0,grp_5109b20e95,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0399,research grad schools,riset kampus untuk S2,riset kampus untuk S2,research grad schools,-1.0,0,,1.0,60.0,7,,,,0,grp_34444b9c06,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0400,prepare for mechanical engineering technical interview,persiapan wawancara teknis teknik mesin,persiapan wawancara teknis teknik mesin,prepare for mechanical engineering technical interview,-1.0,0,,1.5,90.0,10,,,,0,grp_4a8190f355,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0401,prepare for robotics technical interview,persiapan wawancara teknis robotika,persiapan wawancara teknis robotika,prepare for robotics technical interview,-1.0,0,,1.5,90.0,10,,,,0,grp_0b5ccf900b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0402,practice behavioral questions for interview,latihan pertanyaan perilaku untuk wawancara,latihan pertanyaan perilaku untuk wawancara,practice behavioral questions for interview,-1.0,0,,1.0,60.0,10,,,,0,grp_555edd2d45,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0403,clean water bottle for mold,bersihkan botol minum dari jamur,bersihkan botol minum dari jamur,clean water bottle for mold,-1.0,0,,0.05,3.0,4,,,,0,grp_3111351f89,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0404,buy an extra charger,beli charger cadangan,beli charger cadangan,buy an extra charger,-1.0,0,,0.25,15.0,3,,,,0,grp_113edc3fc1,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0405,buy a new sunscreen,beli sunscreen baru,beli sunscreen baru,buy a new sunscreen,8.0,1,8.0,0.2,12.0,2,,,,0,grp_bd80b100d4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0406,archive and delete any unimportant emails,arsipkan dan hapus email yang tidak penting,arsipkan dan hapus email yang tidak penting,archive and delete any unimportant emails,-1.0,0,,1.0,60.0,1,,,,0,grp_645d5c4fa4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0407,try out bob ross painting tutorial,coba tutorial melukis ala bob ross,coba tutorial melukis ala bob ross,try out bob ross painting tutorial,-1.0,0,,2.5,150.0,1,,,,0,grp_76634e06e3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0408,relearn how to harmonize,belajar lagi cara harmoni bernyanyi,belajar lagi cara harmoni bernyanyi,relearn how to harmonize,-1.0,0,,1.0,60.0,1,,,,0,grp_a62c8ddf73,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0409,create portfolio website to use while applying,buat website portofolio untuk melamar kerja,buat website portofolio untuk melamar kerja,create portfolio website to use while applying,3.0,1,3.0,4.0,240.0,5,,,,0,grp_e140f1ff8a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0410,create running schedule,buat jadwal lari,buat jadwal lari,create running schedule,21.0,1,21.0,0.5,30.0,6,,,,0,grp_15605a0662,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0411,go to the gym for an hour,pergi ke gym selama satu jam,pergi ke gym selama satu jam,go to the gym for an hour,1.0,1,1.0,1.5,90.0,7,,,,0,grp_d8ddce1075,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0412,eat more fiber,makan lebih banyak serat,makan lebih banyak serat,eat more fiber,-1.0,0,,0.25,15.0,7,,,,0,grp_759f5c1eba,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0413,submit project 1 deliverable for ai/ml class,kumpulkan deliverable project 1 untuk kelas ai/ml,kumpulkan deliverable project 1 untuk kelas ai/ml,submit project 1 deliverable for ai/ml class,12.0,1,12.0,4.0,240.0,9,,,,0,grp_37571a0fd4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0414,finish team charter for lab report,selesaikan team charter untuk laporan praktikum,selesaikan team charter untuk laporan praktikum,finish team charter for lab report,2.0,1,2.0,1.0,60.0,8,,,,0,grp_87527970c5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0415,learn how to dj,belajar jadi DJ,belajar jadi DJ,learn how to dj,-1.0,0,,25.0,1500.0,1,,,durasi>600menit,0,grp_df4a726fd3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0416,fix classpass membership,perbaiki keanggotaan classpass,perbaiki keanggotaan classpass,fix classpass membership,16.0,1,16.0,0.5,30.0,6,,,,0,grp_50c967210d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0417,attend 1:1 ra meetings,menghadiri pertemuan 1:1 dengan RA,menghadiri pertemuan 1:1 dengan RA,attend 1:1 ra meetings,1.0,1,1.0,1.25,75.0,9,,,,0,grp_8f5b063cac,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0418,take team photos,foto bersama tim,foto bersama tim,take team photos,15.0,1,15.0,2.0,120.0,5,,,,0,grp_2f129d8411,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0419,buy bagguette from gabi et jules,beli baguette dari gabi et jules,beli baguette dari gabi et jules,buy bagguette from gabi et jules,3.0,1,3.0,0.75,45.0,3,,,,0,grp_fe38952610,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0420,clean out closet and remove old clothes,bersihkan lemari dan buang baju lama,bersihkan lemari dan buang baju lama,clean out closet and remove old clothes,12.0,1,12.0,2.5,150.0,4,,,,0,grp_388e5663ca,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0421,clean dishes,cuci piring,cuci piring,clean dishes,1.0,1,1.0,0.18,10.8,3,,,label_bentrok_teks_sama,0,grp_e498b1de41,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0422,load dishwasher,isi mesin cuci piring,isi mesin cuci piring,load dishwasher,1.0,1,1.0,0.18,10.8,3,,,,0,grp_bb8f3afa8f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0423,call health insurance regarding surgery follow up,telepon asuransi kesehatan soal follow up operasi,telepon asuransi kesehatan soal follow up operasi,call health insurance regarding surgery follow up,3.0,1,3.0,0.75,45.0,9,,,,0,grp_eca683df2c,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0424,return id to lost and found,kembalikan kartu identitas ke lost and found,kembalikan kartu identitas ke lost and found,return id to lost and found,0.0,1,0.0,0.5,30.0,7,,,,0,grp_20ef4dc801,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0425,ask for extension on project 1,minta perpanjangan waktu untuk project 1,minta perpanjangan waktu untuk project 1,ask for extension on project 1,0.0,1,0.0,0.18,10.8,8,,,,0,grp_f44a93a401,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0426,buy tennis balls,beli bola tenis,beli bola tenis,buy tennis balls,7.0,1,7.0,0.5,30.0,2,,,,0,grp_026442dc5c,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0427,get tickets for going to the amusement park,beli tiket ke taman hiburan,beli tiket ke taman hiburan,get tickets for going to the amusement park,3.0,1,3.0,0.5,30.0,1,,,,0,grp_9022b5bd7b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0428,pack gym bag for morning workout,siapkan tas gym untuk olahraga pagi,siapkan tas gym untuk olahraga pagi,pack gym bag for morning workout,0.0,1,0.0,0.25,15.0,5,,,,0,grp_5bcc1985eb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0429,complete english paper about frankenstein,selesaikan paper bahasa inggris tentang frankenstein,selesaikan paper bahasa inggris tentang frankenstein,complete english paper about frankenstein,7.0,1,7.0,7.0,420.0,9,,,durasi>300menit,0,grp_5b453a75be,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0430,finish math problem set,selesaikan soal-soal matematika,selesaikan soal-soal matematika,finish math problem set,5.0,1,5.0,6.0,360.0,9,,,durasi>300menit,0,grp_2132fd4c42,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0431,fill out multiple questions in science homework,isi beberapa soal PR sains,isi beberapa soal PR sains,fill out multiple questions in science homework,4.0,1,4.0,5.0,300.0,9,,,,0,grp_d7db5184e7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0432,wash hair,cuci rambut/keramas,cuci rambut/keramas,wash hair,1.0,1,1.0,0.25,15.0,5,,,,0,grp_ac4802a245,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0433,wax arms and legs,waxing tangan dan kaki,waxing tangan dan kaki,wax arms and legs,2.0,1,2.0,0.75,45.0,3,,,,0,grp_1a313ef99a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0434,toss out expired food from fridge,buang makanan kedaluwarsa dari kulkas,buang makanan kedaluwarsa dari kulkas,toss out expired food from fridge,0.0,1,0.0,0.5,30.0,5,,,,0,grp_9a8af4abda,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0435,study for history test,belajar untuk ujian sejarah,belajar untuk ujian sejarah,study for history test,3.0,1,3.0,5.0,300.0,8,,,,0,grp_ef807fc95d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0436,practice for sat,belajar untuk tes SAT,belajar untuk tes SAT,practice for sat,28.0,1,28.0,10.0,600.0,10,,,durasi>300menit,0,grp_82a9538aac,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0437,review notes before class,review catatan sebelum kelas,review catatan sebelum kelas,review notes before class,2.0,1,2.0,1.0,60.0,7,,,,0,grp_10899984bb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
