row_id,tugas,source_group_id,has_deadline,deadline_days_or_zero,importance,estimated_duration_minutes,quantity_available,quantity_value,unit_type,action_type,task_category,complexity_indicator,complexity_analysis,complexity_research,complexity_revision,complexity_long_form,complexity_completion,complexity_learning,scope_all,scope_multiple,scope_each,scope_complete,n_token,extractor_version
dur_0402,latihan pertanyaan perilaku untuk wawancara,grp_555edd2d45,0,0.0,10.0,60.0,0,0.0,soal,belajar,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0403,bersihkan botol minum dari jamur,grp_3111351f89,0,0.0,4.0,3.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0404,beli charger cadangan,grp_113edc3fc1,0,0.0,3.0,15.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0405,beli sunscreen baru,grp_bd80b100d4,1,8.0,2.0,12.0,0,0.0,<missing>,transaksi,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0406,arsipkan dan hapus email yang tidak penting,grp_645d5c4fa4,0,0.0,1.0,60.0,0,0.0,email,mengorganisir,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0407,coba tutorial melukis ala bob ross,grp_76634e06e3,0,0.0,1.0,150.0,0,0.0,<missing>,membuat,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0408,belajar lagi cara harmoni bernyanyi,grp_a62c8ddf73,0,0.0,1.0,60.0,0,0.0,<missing>,belajar,lainnya,learning,0,0,0,0,0,1,0,0,0,0,5,duration-text-rules-v3
dur_0409,buat website portofolio untuk melamar kerja,grp_e140f1ff8a,1,3.0,5.0,240.0,0,0.0,<missing>,membuat,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0410,buat jadwal lari,grp_15605a0662,1,21.0,6.0,30.0,0,0.0,<missing>,membuat,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0411,pergi ke gym selama satu jam,grp_d8ddce1075,1,1.0,7.0,90.0,1,1.0,jam,perjalanan,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0412,makan lebih banyak serat,grp_759f5c1eba,0,0.0,7.0,15.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0413,kumpulkan deliverable project 1 untuk kelas ai/ml,grp_37571a0fd4,1,12.0,9.0,240.0,0,0.0,<missing>,mengisi,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0414,selesaikan team charter untuk laporan praktikum,grp_87527970c5,1,2.0,8.0,60.0,0,0.0,dokumen,mengerjakan,akademik,long_form|completion,0,0,0,1,1,0,0,0,0,0,6,duration-text-rules-v3
dur_0415,belajar jadi DJ,grp_df4a726fd3,0,0.0,1.0,1500.0,0,0.0,<missing>,belajar,lainnya,learning,0,0,0,0,0,1,0,0,0,0,3,duration-text-rules-v3
dur_0416,perbaiki keanggotaan classpass,grp_50c967210d,1,16.0,6.0,30.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0417,menghadiri pertemuan 1:1 dengan RA,grp_8f5b063cac,1,1.0,9.0,75.0,0,0.0,<missing>,sosial,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0418,foto bersama tim,grp_2f129d8411,1,15.0,5.0,120.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0419,beli baguette dari gabi et jules,grp_fe38952610,1,3.0,3.0,45.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0420,bersihkan lemari dan buang baju lama,grp_388e5663ca,1,12.0,4.0,150.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0421,cuci piring,grp_e498b1de41,1,1.0,3.0,10.8,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0422,isi mesin cuci piring,grp_bb8f3afa8f,1,1.0,3.0,10.8,0,0.0,<missing>,mengisi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0423,telepon asuransi kesehatan soal follow up operasi,grp_eca683df2c,1,3.0,9.0,45.0,0,0.0,soal,mengirim,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0424,kembalikan kartu identitas ke lost and found,grp_20ef4dc801,1,0.0,7.0,30.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0425,minta perpanjangan waktu untuk project 1,grp_f44a93a401,1,0.0,8.0,10.8,0,0.0,<missing>,mengirim,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0426,beli bola tenis,grp_026442dc5c,1,7.0,2.0,30.0,0,0.0,<missing>,transaksi,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0427,beli tiket ke taman hiburan,grp_9022b5bd7b,1,3.0,1.0,30.0,0,0.0,<missing>,transaksi,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0428,siapkan tas gym untuk olahraga pagi,grp_5bcc1985eb,1,0.0,5.0,15.0,0,0.0,<missing>,mengorganisir,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0429,selesaikan paper bahasa inggris tentang frankenstein,grp_5b453a75be,1,7.0,9.0,420.0,0,0.0,dokumen,mengerjakan,lainnya,long_form|completion,0,0,0,1,1,0,0,0,0,0,6,duration-text-rules-v3
dur_0430,selesaikan soal-soal matematika,grp_2132fd4c42,1,5.0,9.0,360.0,0,0.0,soal,mengerjakan,lainnya,completion,0,0,0,0,1,0,0,0,0,0,3,duration-text-rules-v3
dur_0431,isi beberapa soal PR sains,grp_d7db5184e7,1,4.0,9.0,300.0,0,0.0,soal,mengisi,lainnya,<missing>,0,0,0,0,0,0,0,1,0,0,5,duration-text-rules-v3
dur_0432,cuci rambut/keramas,grp_ac4802a245,1,1.0,5.0,15.0,0,0.0,<missing>,membersihkan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0433,waxing tangan dan kaki,grp_1a313ef99a,1,2.0,3.0,45.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0434,buang makanan kedaluwarsa dari kulkas,grp_9a8af4abda,1,0.0,5.0,30.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0435,belajar untuk ujian sejarah,grp_ef807fc95d,1,3.0,8.0,300.0,0,0.0,<missing>,belajar,akademik,learning,0,0,0,0,0,1,0,0,0,0,4,duration-text-rules-v3
dur_0436,belajar untuk tes SAT,grp_82a9538aac,1,28.0,10.0,600.0,0,0.0,<missing>,belajar,lainnya,learning,0,0,0,0,0,1,0,0,0,0,4,duration-text-rules-v3
dur_0437,review catatan sebelum kelas,grp_10899984bb,1,2.0,7.0,60.0,0,0.0,<missing>,membaca,lainnya,revision,0,0,1,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0438,cari ide untuk startup,grp_8b0c19f56b,1,1.0,6.0,120.0,0,0.0,<missing>,mencari,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0439,latihan elevator pitch untuk bertemu recruiter,grp_4ab2993687,1,6.0,7.0,60.0,0,0.0,<missing>,belajar,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0440,cari beasiswa untuk dilamar,grp_d3490f4c93,0,0.0,8.0,240.0,0,0.0,<missing>,mencari,akademik,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0441,bantu teman pindahan dari apartemen,grp_43602d7de0,1,12.0,6.0,180.0,0,0.0,<missing>,<missing>,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0442,minta charger cadangan ke teman sekamar,grp_691ad02eed,1,0.0,3.0,6.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0443,beli bahan makanan asia untuk masak makan malam,grp_4c342e10bb,1,4.0,4.0,90.0,0,0.0,<missing>,transaksi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0444,jalan kaki 10000 langkah,grp_a56176ea20,1,1.0,7.0,90.0,1,10000.0,item,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0445,update aplikasi di HP,grp_12c5167ea5,0,0.0,6.0,15.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0446,update bio linkedin,grp_3690efa1e9,1,3.0,6.0,60.0,0,0.0,<missing>,mengedit,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0447,ganti tisu toilet di kamar mandi,grp_0a5b335ff9,1,0.0,5.0,3.0,0,0.0,<missing>,mengedit,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0448,buat janji medical check up tahunan,grp_30cbe05d3c,1,90.0,8.0,30.0,0,0.0,<missing>,membuat,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0449,antar donasi barang ke goodwill,grp_016f7ac94d,1,10.0,4.0,60.0,0,0.0,<missing>,perjalanan,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0450,kerjakan soal di buku aljabar,grp_ebd6fd78e7,1,2.0,9.0,180.0,0,0.0,soal,mengerjakan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0451,masukkan solusi ke aplikasi matlab,grp_03596157fb,1,6.0,7.0,120.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0452,atur autopay untuk tagihan listrik,grp_9a349b6d66,1,29.0,9.0,30.0,0,0.0,<missing>,mengorganisir,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0453,jemput adik/kakak dari sekolah,grp_7394699b5e,1,0.0,7.0,30.0,0,0.0,<missing>,perjalanan,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0454,belajar untuk UTS,grp_91bd851c08,1,8.0,10.0,480.0,0,0.0,<missing>,belajar,akademik,learning,0,0,0,0,0,1,0,0,0,0,3,duration-text-rules-v3
dur_0455,buat anggaran untuk tim klub,grp_a0732e353a,1,5.0,6.0,120.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0456,cari baju untuk kostum,grp_1ff8b4c5e6,1,4.0,4.0,90.0,0,0.0,<missing>,mencari,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0457,bersiap untuk konser,grp_b9fd61bf43,1,2.0,2.0,120.0,0,0.0,<missing>,<missing>,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0458,selesaikan soal-soal real analysis,grp_c4e562058c,1,9.0,9.0,360.0,0,0.0,soal,mengerjakan,lainnya,completion,0,0,0,0,1,0,0,0,0,0,4,duration-text-rules-v3
dur_0459,buat post instagram untuk rilis jurnal,grp_ecf72b94c0,1,1.0,7.0,60.0,0,0.0,<missing>,membuat,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0460,wawancarai orang tua soal budaya keluarga,grp_e9f4df633b,1,7.0,8.0,120.0,0,0.0,orang,sosial,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0461,presentasi tentang puisi tiongkok,grp_3c0ae5e37a,1,2.0,6.0,240.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0462,rapat dengan pengurus untuk bahas pemecatan anggota,grp_bd0d27800b,1,9.0,9.0,120.0,0,0.0,orang,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0463,latihan drill tenis,grp_6abdbdab78,1,4.0,2.0,120.0,0,0.0,<missing>,belajar,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0464,cari cara menjahit kancing baju,grp_8cc02027c6,1,1.0,1.0,30.0,0,0.0,<missing>,mencari,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0465,kembalikan buku perpustakaan,grp_523764f285,1,3.0,5.0,15.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0466,rangkum kuliah 12 dalam 200 kata,grp_bf51b8ae1d,1,5.0,6.0,60.0,1,200.0,item,menulis,akademik,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0467,tulis komentar kode untuk dokumentasi,grp_a83a5041b9,1,6.0,7.0,120.0,0,0.0,<missing>,menulis,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0468,perpanjang STNK,grp_73d8c32c4a,1,9.0,8.0,30.0,0,0.0,<missing>,<missing>,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0469,susun daftar pustaka untuk paper riset ilmiah,grp_b6b0b4c65f,1,8.0,6.0,180.0,0,0.0,dokumen,mengorganisir,akademik,research|long_form,0,1,0,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0470,pair review branch refactor,grp_491fae97dd,1,7.0,7.0,120.0,0,0.0,<missing>,membaca,lainnya,revision,0,0,1,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0471,tulis draf laporan post mortem insiden,grp_2cf64fd7fb,1,9.0,8.0,180.0,0,0.0,dokumen,menulis,pekerjaan,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0472,minum vitamin harian,grp_2a1b14af18,1,3.0,4.0,3.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0473,telepon nenek,grp_bc55c30d30,1,9.0,6.0,30.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0474,cek tagihan kartu kredit,grp_a2c2165099,1,10.0,8.0,15.0,0,0.0,<missing>,membaca,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0475,buka rekening broker/investasi,grp_7f7fa3b8cb,1,6.0,8.0,60.0,0,0.0,<missing>,<missing>,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0476,mulai investasi saham,grp_a7bbef58bd,1,4.0,9.0,120.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0477,buka akun roth ira dan 401k,grp_a7b99ca9ee,1,8.0,9.0,120.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0478,periksa transaksi bank,grp_385ca168b3,1,9.0,8.0,30.0,0,0.0,<missing>,membaca,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0479,siapkan makanan beku untuk stok,grp_648db2cc7e,1,3.0,2.0,120.0,0,0.0,<missing>,mengorganisir,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0480,ukur ruang untuk rak,grp_f182042dc4,1,5.0,3.0,30.0,0,0.0,<missing>,mencari,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0481,tambal lubang kecil di dinding,grp_859a847d87,1,30.0,4.0,120.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0482,pasang lukisan,grp_e86bc2427e,1,2.0,3.0,30.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0483,ajukan permintaan regrade untuk ujian 1,grp_e37d3e90a9,1,7.0,8.0,15.0,0,0.0,<missing>,mengisi,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0484,periksa ulang esai kuliah adik/kakak,grp_3307f150fb,1,20.0,9.0,120.0,0,0.0,dokumen,membaca,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0485,pilih buku baru untuk dibaca,grp_16a82e84e9,0,0.0,2.0,30.0,0,0.0,<missing>,mencari,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0486,kembalikan pesanan online,grp_600a49cc57,1,16.0,6.0,90.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0487,ganti karet wiper mobil,grp_d669a2cde1,1,3.0,5.0,15.0,0,0.0,<missing>,mengedit,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0488,cuci mobil,grp_ab65dae700,1,5.0,4.0,60.0,0,0.0,<missing>,membersihkan,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0489,cari tahu rutinitas skincare baru,grp_1a3b3f5ff4,0,0.0,2.0,120.0,0,0.0,<missing>,mencari,kesehatan,research,0,1,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0490,buat gambar/grafik untuk merepresentasikan data dan hasil,grp_30d9e6248b,1,3.0,7.0,180.0,0,0.0,item,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0491,stretching selama 10 menit,grp_3217e14c6d,1,0.0,3.0,12.0,1,10.0,menit,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0492,chat teman untuk ngobrol/catch up,grp_104951cae5,1,4.0,2.0,3.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0493,siapkan bekal makan siang besok,grp_193bccaf32,1,0.0,3.0,30.0,0,0.0,<missing>,mengorganisir,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0494,rapikan area pintu masuk,grp_0165a079fd,1,3.0,4.0,30.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0495,siram tanaman dengan selang,grp_5a46407d56,1,0.0,2.0,15.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0496,rapikan meja dari barang tidak perlu,grp_2d15b439c8,1,4.0,3.0,60.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0497,buat janji tes mata,grp_53abbf5106,1,4.0,8.0,30.0,0,0.0,<missing>,membuat,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0498,berhenti berlangganan email spam,grp_6283a28e15,0,0.0,3.0,60.0,0,0.0,email,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0499,tulis bab 1 skripsi (pendahuluan),grp_f65f008bef,1,21.0,9.0,600.0,0,0.0,bab,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0500,tulis bab 2 skripsi (tinjauan pustaka),grp_8b802dfb50,1,25.0,9.0,840.0,0,0.0,bab,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0501,tulis bab 3 skripsi (metodologi),grp_aff4075a12,1,18.0,9.0,480.0,0,0.0,bab,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0502,tulis bab 4 skripsi (hasil penelitian),grp_daf4f7ed20,1,14.0,10.0,720.0,0,0.0,bab,menulis,akademik,research|long_form,0,1,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0503,tulis bab 5 skripsi (pembahasan),grp_e827712260,1,10.0,9.0,540.0,0,0.0,bab,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0504,tulis kesimpulan dan saran skripsi,grp_091100aa36,1,7.0,8.0,240.0,0,0.0,<missing>,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0505,revisi bab 1 skripsi sesuai masukan dosen pembimbing,grp_1cd8d1746f,1,5.0,8.0,180.0,0,0.0,bab,mengedit,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0506,revisi bab 2 skripsi sesuai masukan dosen pembimbing,grp_c10bea6564,1,5.0,8.0,240.0,0,0.0,bab,mengedit,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0507,revisi bab 3 metodologi setelah review komite,grp_2fda279b7e,1,4.0,9.0,180.0,0,0.0,bab,mengedit,lainnya,revision,0,0,1,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0508,revisi bab 4 hasil setelah pengecekan ulang data,grp_e9ace56978,1,3.0,9.0,300.0,0,0.0,bab,mengedit,lainnya,revision,0,0,1,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0509,revisi keseluruhan draf skripsi untuk pengumpulan akhir,grp_bdc2d484dd,1,6.0,10.0,600.0,0,0.0,dokumen,mengedit,akademik,revision|long_form|completion,0,0,1,1,1,0,1,0,0,0,7,duration-text-rules-v3
dur_0510,proofread keseluruhan draf skripsi,grp_8d5e0be9f0,1,3.0,8.0,240.0,0,0.0,dokumen,membaca,akademik,revision|long_form,0,0,1,1,0,0,1,0,0,0,4,duration-text-rules-v3
dur_0511,format skripsi sesuai template kampus,grp_0131997db0,1,2.0,7.0,180.0,0,0.0,<missing>,mengedit,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0512,siapkan slide presentasi sidang skripsi,grp_bb67e07c5a,1,10.0,10.0,360.0,0,0.0,slide,mengorganisir,akademik,long_form,0,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0513,latihan presentasi sidang skripsi,grp_772e8c4ca5,1,3.0,10.0,120.0,0,0.0,<missing>,belajar,akademik,long_form,0,0,0,1,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0514,tanggapi komentar reviewer pada draf skripsi,grp_8bad8be4d7,1,6.0,9.0,300.0,0,0.0,dokumen,mengedit,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0515,tulis tinjauan literatur untuk laporan equity research,grp_c9ae24da84,1,10.0,9.0,360.0,0,0.0,dokumen,menulis,pekerjaan,research|long_form,0,1,0,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0516,tulis bagian analisis industri laporan equity research,grp_a9168509a5,1,8.0,9.0,300.0,0,0.0,dokumen,menulis,pekerjaan,analysis|long_form,1,0,0,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0517,tulis bagian pemodelan keuangan laporan equity research,grp_b80de5a1c7,1,7.0,10.0,420.0,0,0.0,dokumen,menulis,pekerjaan,analysis|long_form,1,0,0,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0518,bangun model valuasi dcf di excel untuk AMMN,grp_d5357a2e47,1,6.0,10.0,360.0,0,0.0,<missing>,membuat,pekerjaan,analysis,1,0,0,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0519,revisi asumsi valuasi laporan ER setelah masukan mentor,grp_9bee15ecc3,1,4.0,9.0,180.0,0,0.0,dokumen,mengedit,pekerjaan,analysis|revision|long_form,1,0,1,1,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0520,susun draf lengkap laporan equity research,grp_b7200a4379,1,5.0,10.0,480.0,0,0.0,dokumen,mengorganisir,pekerjaan,long_form,0,0,0,1,0,0,0,0,0,1,6,duration-text-rules-v3
dur_0521,proofread dan poles laporan equity research final,grp_d2b4b5d084,1,2.0,9.0,180.0,0,0.0,dokumen,membaca,pekerjaan,revision|long_form|completion,0,0,1,1,1,0,0,0,0,0,7,duration-text-rules-v3
dur_0522,tulis concept paper untuk kompetisi RiceMate,grp_85adce6b17,1,14.0,9.0,360.0,0,0.0,dokumen,menulis,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0523,tulis bagian penelitian terkait dibanding Zulkifli 2021 dan Agustian 2026,grp_92206183da,1,9.0,8.0,240.0,0,0.0,<missing>,menulis,lainnya,analysis|research,1,1,0,0,0,0,0,0,0,0,10,duration-text-rules-v3
dur_0524,tulis bagian arsitektur teknis proposal RiceMate,grp_38fbee5817,1,7.0,8.0,300.0,0,0.0,dokumen,menulis,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0525,tulis draf lengkap proposal penelitian,grp_79417ee44e,1,12.0,9.0,600.0,0,0.0,dokumen,menulis,akademik,research|long_form,0,1,0,1,0,0,0,0,0,1,5,duration-text-rules-v3
dur_0526,revisi proposal penelitian setelah masukan dosen pembimbing,grp_2bd4f42d4d,1,4.0,8.0,240.0,0,0.0,dokumen,mengedit,akademik,research|revision|long_form,0,1,1,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0527,tulis tinjauan pustaka untuk proposal penelitian,grp_f791a46c36,1,10.0,8.0,420.0,0,0.0,dokumen,menulis,akademik,research|long_form,0,1,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0528,siapkan dan latihan presentasi sidang proposal,grp_00bcfb8ef6,1,6.0,9.0,300.0,0,0.0,dokumen,mengorganisir,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0529,tulis laporan praktikum lengkap dari data mentah hingga kesimpulan,grp_74ea8d4f47,1,4.0,8.0,480.0,0,0.0,dokumen,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,1,9,duration-text-rules-v3
dur_0530,revisi laporan praktikum setelah masukan asisten dosen,grp_c5c42710ab,1,2.0,7.0,180.0,0,0.0,dokumen,mengedit,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0531,tulis jawaban esai ujian akhir open book,grp_05a9fa63e6,1,0.0,10.0,240.0,0,0.0,dokumen,menulis,akademik,long_form|completion,0,0,0,1,1,0,0,0,0,0,7,duration-text-rules-v3
dur_0532,tulis dan revisi paper konferensi untuk submisi,grp_e2d683f13a,1,15.0,9.0,720.0,0,0.0,dokumen,menulis,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,7,duration-text-rules-v3
